data,cd,grupo,indicador,valor
2025-08-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,56.0
2025-08-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,40.0
2025-08-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,31.0
2025-08-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,38.0
2025-08-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,66.0
2025-08-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,72.0
2025-08-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,38.0
2025-08-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,26.0
2025-08-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,42.0
2025-08-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,62.0
2025-09-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,21.0
2025-09-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,22.0
2025-09-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,22.0
2025-09-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,31.0
2025-09-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,29.0
2025-09-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,26.0
2025-09-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,50.0
2025-09-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,47.0
2025-09-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,20.0
2025-09-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,25.0
2025-09-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,20.0
2025-09-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,12.0
2025-09-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,10.0
2025-09-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,6.0
2025-09-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-09-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,1.0
2025-09-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,1.0
2025-09-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,12.0
2025-09-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,12.0
2025-09-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,13.0
2025-09-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,15.0
2025-09-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,29.0
2025-10-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,26.0
2025-10-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,14.0
2025-10-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,19.0
2025-10-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,9.0
2025-10-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,11.0
2025-10-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,25.0
2025-10-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,23.0
2025-10-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,11.0
2025-10-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,62.0
2025-10-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,47.0
2025-10-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,275.0
2025-10-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,314.0
2025-10-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,36.0
2025-10-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,37.0
2025-10-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,53.0
2025-10-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,70.0
2025-10-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,50.0
2025-10-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,39.0
2025-10-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,61.0
2025-10-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,48.0
2025-10-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,72.0
2025-10-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,112.0
2025-10-31,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,51.0
2025-11-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,97.0
2025-11-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,60.0
2025-11-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,81.0
2025-11-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,81.0
2025-11-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,45.0
2025-11-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,153.0
2025-11-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,372.0
2025-11-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,258.0
2025-11-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,202.0
2025-11-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,139.0
2025-11-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,324.0
2025-11-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,349.0
2025-11-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,401.0
2025-11-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,285.0
2025-11-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,544.0
2025-11-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,396.0
2025-11-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,306.0
2025-11-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,324.0
2025-11-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,221.0
2025-12-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,291.0
2025-12-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,431.0
2025-12-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,413.0
2025-12-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,369.0
2025-12-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,12.0
2025-12-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,105.0
2025-12-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,71.0
2025-12-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,108.0
2025-12-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,118.0
2025-12-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,79.0
2025-12-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,152.0
2025-12-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,148.0
2025-12-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,205.0
2025-12-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,135.0
2025-12-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,106.0
2025-12-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,119.0
2025-12-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,4.0
2025-12-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2025-12-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,9.0
2026-01-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,353.0
2026-01-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,373.0
2026-01-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,264.0
2026-01-31,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,307.0
2026-02-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,411.0
2026-02-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,472.0
2026-02-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,455.0
2026-02-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,296.0
2026-02-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,484.0
2026-02-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,315.0
2026-02-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,354.0
2026-02-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,404.0
2026-02-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,0.0
2026-02-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,92.0
2026-02-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,91.0
2026-02-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,116.0
2026-02-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,166.0
2026-02-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,209.0
2026-02-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,201.0
2026-02-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,160.0
2026-02-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,153.0
2026-02-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,242.0
2026-03-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,272.0
2026-03-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,242.0
2026-03-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,320.0
2026-03-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,305.0
2026-03-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,271.0
2026-03-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,425.0
2026-03-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,405.0
2026-03-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,531.0
2026-03-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,690.0
2026-03-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,324.0
2026-03-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,456.0
2026-03-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,530.0
2026-03-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,539.0
2026-03-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,496.0
2026-03-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,339.0
2026-03-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,497.0
2026-03-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,408.0
2026-03-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,358.0
2026-03-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,431.0
2026-03-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,209.0
2026-03-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,177.0
2026-03-31,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,153.0
2026-04-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,113.0
2026-04-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,104.0
2026-04-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,137.0
2026-04-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,163.0
2026-04-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,111.0
2026-04-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,231.0
2026-04-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,132.0
2026-04-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,173.0
2026-04-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,170.0
2026-04-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,274.0
2026-04-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,240.0
2026-04-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,157.0
2026-04-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,170.0
2026-04-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,81.0
2026-04-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,122.0
2026-04-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,92.0
2026-04-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,76.0
2026-04-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,71.0
2026-04-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,46.0
2026-04-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,43.0
2025-08-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,41.0
2025-08-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,98.0
2025-08-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,56.0
2025-08-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,21.0
2025-08-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,14.0
2025-08-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,23.0
2025-08-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,17.0
2025-08-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,18.0
2025-08-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,34.0
2025-08-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,40.0
2025-08-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,72.0
2025-08-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,87.0
2025-08-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,48.0
2025-08-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,69.0
2025-08-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,52.0
2025-09-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,37.0
2025-09-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,59.0
2025-09-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,36.0
2025-09-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,51.0
2025-09-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,8.0
2025-09-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,16.0
2025-09-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,71.0
2025-09-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,73.0
2025-09-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,17.0
2025-09-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,13.0
2025-09-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,45.0
2025-09-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,22.0
2025-09-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,29.0
2025-09-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,18.0
2025-09-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-09-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,3.0
2025-09-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,3.0
2025-09-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,15.0
2025-09-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,27.0
2025-09-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,11.0
2025-09-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,14.0
2025-09-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,17.0
2025-10-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,39.0
2025-10-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,9.0
2025-10-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,11.0
2025-10-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,19.0
2025-10-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,77.0
2025-10-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,160.0
2025-10-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,18.0
2025-10-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,23.0
2025-10-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,204.0
2025-10-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,478.0
2025-10-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,103.0
2025-10-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,98.0
2025-10-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,34.0
2025-10-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,31.0
2025-10-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,65.0
2025-10-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,106.0
2025-10-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,100.0
2025-10-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,35.0
2025-10-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,89.0
2025-10-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,133.0
2025-10-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,152.0
2025-10-30,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,147.0
2025-10-31,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,136.0
2025-11-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,110.0
2025-11-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,108.0
2025-11-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,109.0
2025-11-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,209.0
2025-11-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,107.0
2025-11-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,172.0
2025-11-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,302.0
2025-11-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,280.0
2025-11-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,132.0
2025-11-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,137.0
2025-11-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,236.0
2025-11-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,234.0
2025-11-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,451.0
2025-11-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,155.0
2025-11-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,192.0
2025-11-25,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,302.0
2025-11-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,319.0
2025-11-27,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,382.0
2025-11-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,208.0
2025-12-01,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,227.0
2025-12-02,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,351.0
2025-12-03,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,248.0
2025-12-04,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,356.0
2025-12-05,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,57.0
2025-12-06,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-07,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-08,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,52.0
2025-12-09,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,118.0
2025-12-10,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,139.0
2025-12-11,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,316.0
2025-12-12,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,98.0
2025-12-13,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-14,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-15,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,132.0
2025-12-16,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,142.0
2025-12-17,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,102.0
2025-12-18,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,143.0
2025-12-19,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,120.0
2025-12-20,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-21,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-22,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,136.0
2025-12-23,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,27.0
2025-12-24,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-26,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,0.0
2025-12-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,4.0
2026-01-28,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,356.0
2026-01-29,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,64.0
